car name,rating,exterior & body,engine/transmission/clutch,suspension/steering,interior,ac/heater,price,model date,mileage,fuel type,transmission,company,variant
"Hyundai Elantra GLS,Petrol,Automatic,2023",94,79,100,100,100,100,6950000,2023,8581,2,1,12,191
"Toyota Fortuner 2.7 G,Petrol,Automatic,2022",99,97,100,100,100,100,14400000,2022,433,2,1,27,206
"Toyota Fortuner 2.8 Sigma 4,Diesel,Automatic,2021",90,66,100,100,94,100,15500000,2021,99268,0,1,27,215
"Toyota Fortuner 2.7 VVTi,Petrol,Automatic,2017",94,80,100,100,96,100,13500000,2017,22173,2,1,27,211
"Hyundai Elantra GL,Petrol,Automatic,2022",98,96,100,100,100,100,5900000,2022,23730,2,1,12,189
"Hyundai Tucson FWD A/T GLS Sport,Petrol,Automatic,2022",94,83,100,100,90,100,7500000,2022,23848,2,1,12,448
"Hyundai Tucson AWD A/T Ultimate,Petrol,Automatic,2020",98,94,100,100,100,100,7500000,2020,33709,2,1,12,442
"Hyundai Santa Fe Signature,Hybrid,Automatic,2023",100,98,100,100,100,100,15000000,2023,3051,1,1,12,380
"Hyundai Tucson AWD A/T Ultimate,Petrol,Automatic,2020",89,64,100,100,100,100,7375000,2020,54639,2,1,12,442
"Hyundai Tucson AWD A/T Ultimate,Petrol,Automatic,2021",93,79,100,100,94,100,7600000,2021,57182,2,1,12,442
"Suzuki Cultus VXR,Petrol,Manual,2021",88,62,100,100,92,100,3100000,2021,22326,2,0,26,174
"Honda N Wgn G,Petrol,Automatic,2020",89,68,100,100,96,100,3590000,2020,5345,2,1,11,309
"Hyundai Sonata 2.5,Petrol,Automatic,2021",99,99,100,100,90,100,10500000,2021,20313,2,1,12,392
"Suzuki Swift GLX CVT,Petrol,Automatic,2022",96,91,100,100,96,100,4700000,2022,26965,2,1,26,433
"Suzuki Cultus VXL,Petrol,Manual,2021",92,80,100,100,91,100,3400000,2021,36488,2,0,26,171
"Honda BR-V i-VTEC S,Petrol,Automatic,2021",97,90,100,100,94,100,5600000,2021,7071,2,1,11,41
"Suzuki Cultus VXR,Petrol,Manual,2022",98,96,100,100,95,100,3400000,2022,10667,2,0,26,174
"Honda BR-V i-VTEC S,Petrol,Automatic,2022",95,83,100,100,100,100,5800000,2022,12830,2,1,11,41
"Honda City 1.5L ASPIRE CVT,Petrol,Automatic,2022",97,90,100,100,100,100,5300000,2022,7113,2,1,11,83
"Mazda Flair XG,Petrol,Automatic,2020",94,80,100,100,96,100,3600000,2020,28214,2,1,16,203
"Proton X70 Premium FWD,Petrol,Automatic,2022",93,76,100,100,100,100,8100000,2022,24200,2,1,23,491
"Toyota Yaris ATIV X CVT 1.5,Petrol,Automatic,2021",95,85,100,100,97,100,4700000,2021,32679,2,1,27,500
"Toyota Yaris ATIV X CVT 1.5,Petrol,Automatic,2022",97,91,100,96,97,100,5150000,2022,15700,2,1,27,500
"Peugeot 2008 Allure,Petrol,Automatic,2023",97,91,100,100,100,100,7200000,2023,13914,2,1,20,3
"Toyota Hilux Revo V Automatic 2.8,Diesel,Automatic,2021",92,81,100,100,88,100,12000000,2021,84659,0,1,27,252
"Honda Insight EX,Hybrid,Automatic,2021",96,90,100,100,98,100,14200000,2021,32775,1,1,11,256
"Honda HR-V VTi-S,Petrol,Automatic,2022",99,96,100,100,100,100,7200000,2022,7108,2,1,11,234
"KIA Sorento 2.4 FWD,Petrol,Automatic,2022",100,99,100,100,100,100,8700000,2022,9651,2,1,14,397
"Toyota Corolla Altis X Automatic 1.6,Petrol,Automatic,2021",89,67,100,100,90,100,5500000,2021,77535,2,1,27,143
"Honda BR-V i-VTEC S,Petrol,Automatic,2022",100,98,100,100,100,100,5700000,2022,9614,2,1,11,41
"Honda Civic Oriel 1.8 i-VTEC CVT,Petrol,Automatic,2020",92,72,100,100,100,100,6350000,2020,58786,2,1,11,108
"Changan Alsvin 1.5L DCT Lumiere,Petrol,Automatic,2022",98,94,100,100,98,100,4350000,2022,10013,2,1,3,15
"Daihatsu Mira G SA III,Petrol,Automatic,2020",97,92,100,100,100,100,3300000,2020,25400,2,1,6,283
"Toyota Yaris ATIV X CVT 1.5,Petrol,Automatic,2022",94,82,100,100,91,100,5190000,2022,14704,2,1,27,500
"Hyundai Tucson FWD A/T GLS Sport,Petrol,Automatic,2022",96,88,100,100,100,100,8200000,2022,20849,2,1,12,448
"Toyota Corolla GLi Automatic 1.3 VVTi,Petrol,Automatic,2017",84,50,100,100,97,100,4200000,2017,72341,2,1,27,158
"Honda Civic Oriel 1.8 i-VTEC CVT,Petrol,Automatic,2021",99,97,100,100,100,100,7300000,2021,22989,2,1,11,108
"Honda HR-V VTi-S,Petrol,Automatic,2023",100,98,100,100,100,100,7900000,2023,93,2,1,11,234
"Honda HR-V VTi-S,Petrol,Automatic,2023",94,85,100,100,92,100,7200000,2023,26299,2,1,11,234
"Peugeot 2008 Active,Petrol,Automatic,2022",98,93,100,100,100,100,6200000,2022,39702,2,1,20,0
"MG ZS 1.5L,Petrol,Automatic,2022",100,98,100,100,100,100,5950000,2022,16931,2,1,15,513
"MG HS Trophy,Petrol,Automatic,2021",98,92,100,100,100,100,7600000,2021,17250,2,1,15,243
"MG HS 1.5 Turbo,Petrol,Automatic,2021",91,76,100,100,93,100,6950000,2021,30281,2,1,15,237
"KIA Sorento 3.5 FWD,Petrol,Automatic,2022",100,100,100,100,100,100,8500000,2022,4268,2,1,14,400
"KIA Sorento 2.4 FWD,Petrol,Automatic,2022",96,93,98,100,92,100,8600000,2022,32637,2,1,14,397
"Proton X70 Premium FWD,Petrol,Automatic,2022",97,90,100,100,100,100,9000000,2022,7311,2,1,23,491
"Suzuki Swift DLX Automatic 1.3 Navigation,Petrol,Automatic,2019",77,36,96,96,90,100,2700000,2019,53824,2,1,26,427
"KIA Sportage AWD,Petrol,Automatic,2021",96,89,100,100,98,100,7400000,2021,31064,2,1,14,404
"KIA Picanto 1.0 AT,Petrol,Automatic,2021",99,97,100,100,100,100,3700000,2021,8490,2,1,14,327
"KIA Picanto 1.0 AT,Petrol,Automatic,2020",99,95,100,100,100,100,3100000,2020,20482,2,1,14,327
"KIA Picanto 1.0 AT,Petrol,Automatic,2021",95,85,100,100,94,100,3540000,2021,3757,2,1,14,327
"KIA Stonic EX+,Petrol,Automatic,2021",97,90,100,100,100,100,5500000,2021,25823,2,1,14,422
"KIA Sportage FWD,Petrol,Automatic,2022",96,90,100,100,92,100,7500000,2022,16173,2,1,14,413
"KIA Sportage Alpha,Petrol,Automatic,2022",97,91,100,100,100,100,6800000,2022,17457,2,1,14,410
"KIA Sportage FWD,Petrol,Automatic,2019",97,91,100,100,98,100,7000000,2019,48942,2,1,14,413
"KIA Sportage AWD,Petrol,Automatic,2023",100,99,100,100,100,100,9100000,2023,11183,2,1,14,404
"KIA Sportage AWD,Petrol,Automatic,2020",96,88,100,96,100,100,7250000,2020,62794,2,1,14,404
"Honda City 1.2L CVT,Petrol,Automatic,2023",100,100,100,100,100,100,5000000,2023,47,2,1,11,74
"Honda City 1.5L ASPIRE CVT,Petrol,Automatic,2022",93,77,100,100,100,100,5250000,2022,11261,2,1,11,83
"Honda City 1.5L ASPIRE CVT,Petrol,Automatic,2022",100,99,100,100,100,100,5625000,2022,2850,2,1,11,83
"Honda City 1.5L ASPIRE CVT,Petrol,Automatic,2023",97,90,100,100,100,100,5700000,2023,4609,2,1,11,83
"Toyota Corolla Altis X Manual 1.6,Petrol,Manual,2021",86,66,98,100,86,100,5500000,2021,76756,2,0,27,150
"Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior,Petrol,Automatic,2023",99,95,100,100,100,100,7500000,2023,1955,2,1,27,140
"Suzuki Cultus VXR,Petrol,Manual,2022",98,95,100,100,100,100,3380000,2022,7866,2,0,26,174
"Honda Civic RS,Petrol,Automatic,2022",99,97,100,100,100,100,9200000,2022,11273,2,1,11,115
"Toyota Fortuner 2.7 VVTi,Petrol,Automatic,2019",92,76,100,100,98,100,16200000,2019,37063,2,1,27,211
"KIA Sportage FWD,Petrol,Automatic,2020",98,97,100,100,95,100,6195000,2020,52365,2,1,14,413
"Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior,Petrol,Automatic,2022",98,95,100,100,100,100,7400000,2022,11397,2,1,27,140
"Toyota Fortuner 2.7 G,Petrol,Automatic,2022",98,93,99,100,100,100,14700000,2022,12452,2,1,27,206
"Toyota Hilux Revo Rocco,Diesel,Automatic,2023",97,94,100,100,87,100,15200000,2023,11025,0,1,27,250
"Toyota Prado TX L Package 2.7,Petrol,Automatic,2013",96,84,100,100,100,100,20300000,2013,31813,2,1,27,341
"Ford F 150 Raptor 5.0L,Petrol,Automatic,2018",93,75,100,100,99,100,24500000,2018,83221,2,1,9,199
"Toyota Hilux Revo V Automatic 2.8,Diesel,Automatic,2021",95,86,100,100,96,100,12600000,2021,9851,0,1,27,252
"Toyota Land Cruiser AX G Selection,Petrol,Automatic,2019",99,98,100,100,100,100,48500000,2019,35394,2,1,27,274
"Honda Civic Oriel 1.8 i-VTEC CVT,Petrol,Automatic,2018",95,85,100,100,95,100,6000000,2018,35772,2,1,11,108
"Honda Civic Oriel,Petrol,Automatic,2022",100,99,100,100,100,100,7600000,2022,17252,2,1,11,107
"Honda City 1.5L ASPIRE CVT,Petrol,Automatic,2022",98,95,100,100,94,100,5060000,2022,48836,2,1,11,83
"Suzuki Wagon R VXL,Petrol,Manual,2023",100,100,100,100,97,100,3250000,2023,17380,2,0,26,481
"KIA Picanto 1.0 AT,Petrol,Automatic,2020",94,85,100,100,90,100,2950000,2020,30352,2,1,14,327
"Daihatsu Mira X SA lll,Petrol,Automatic,2020",96,89,100,100,98,100,3630000,2020,52748,2,1,6,297
"KIA Picanto 1.0 AT,Petrol,Automatic,2022",97,91,100,100,95,100,3100000,2022,5951,2,1,14,327
"Suzuki Alto VXL AGS,Petrol,Automatic,2023",99,99,100,100,97,100,3000000,2023,3389,2,1,26,25
"Chery Tiggo 8 Pro 1.6 DEX Plus,Petrol,Automatic,2022",95,84,100,100,95,100,8500000,2022,20558,2,1,4,439
"Honda Civic Oriel 1.8 i-VTEC CVT,Petrol,Automatic,2021",99,98,100,100,97,100,6950000,2021,14624,2,1,11,108
"Honda Civic Oriel 1.8 i-VTEC CVT,Petrol,Automatic,2019",81,37,100,100,98,100,5200000,2019,27893,2,1,11,108
"KIA Stonic EX+,Petrol,Automatic,2021",88,61,100,100,94,100,5500000,2021,24324,2,1,14,422
"Toyota Passo X L Package S,Petrol,Automatic,2019",94,87,100,100,100,100,3850000,2019,43685,2,1,27,320
"Honda Vezel Hybrid Z,Hybrid,Automatic,2016",77,28,100,100,90,100,5000000,2016,50593,1,1,11,454
"KIA Picanto 1.0 AT,Petrol,Automatic,2021",83,50,100,100,85,100,2700000,2021,37628,2,1,14,327
"Honda City 1.5L ASPIRE CVT,Petrol,Automatic,2022",93,80,100,100,92,100,4800000,2022,33049,2,1,11,83
"Toyota Hilux Revo V Automatic 2.8,Diesel,Automatic,2021",92,81,100,100,88,100,12000000,2021,84659,0,1,27,252
"Changan Oshan X7 Comfort,Petrol,Automatic,2022",98,94,100,100,97,100,7548000,2022,17215,2,1,3,313
"Toyota Yaris ATIV MT 1.3,Petrol,Manual,2022",93,83,100,100,92,100,4200000,2022,45656,2,0,27,498
"Toyota Corolla Altis X Automatic 1.6,Petrol,Automatic,2021",96,88,100,100,97,100,5800000,2021,54618,2,1,27,143
"Suzuki Swift GL CVT,Petrol,Automatic,2022",94,80,100,100,98,100,4200000,2022,7198,2,1,26,428
"Honda Civic Oriel 1.8 i-VTEC CVT,Petrol,Automatic,2018",99,99,100,100,100,100,6500000,2018,11708,2,1,11,108
"KIA Sportage AWD,Petrol,Automatic,2021",97,89,100,100,100,100,7300000,2021,14617,2,1,14,404
"Honda Civic Oriel 1.8 i-VTEC CVT,Petrol,Automatic,2021",97,93,100,100,89,100,6550000,2021,54299,2,1,11,108
"Porsche Cayenne Hybrid,Petrol,Automatic,2014",90,66,100,100,98,100,14500000,2014,47279,2,1,21,69
"Honda Vezel Hybrid Z Honda Sensing,Petrol,Automatic,2018",89,66,100,100,98,100,6995000,2018,37501,2,1,11,456
"Daihatsu Mira LSA 3,Petrol,Automatic,2021",95,89,100,100,88,100,3750000,2021,6219,2,1,6,289
"Toyota Hilux Revo V Automatic 2.8,Diesel,Automatic,2021",95,86,100,100,96,100,12800000,2021,9851,0,1,27,252
"Ford F 150 Raptor 5.0L,Petrol,Automatic,2018",93,75,100,100,99,100,24500000,2018,83221,2,1,9,199
"Toyota Prado TX L Package 2.7,Petrol,Automatic,2013",96,84,100,100,100,100,20800000,2013,31813,2,1,27,341
"Toyota Land Cruiser AX G Selection,Petrol,Automatic,2019",99,98,100,100,100,100,47900000,2019,35394,2,1,27,274
"KIA Picanto 1.0 MT,Petrol,Manual,2023",99,99,100,100,97,100,3550000,2023,6493,2,0,14,332
"Toyota C-HR G,Hybrid,Automatic,2018",97,96,100,100,100,100,8500000,2018,75000,1,1,27,59
"Honda Civic Oriel,Petrol,Automatic,2022",100,99,100,100,100,100,7600000,2022,17252,2,1,11,107
"Suzuki Wagon R VXL,Petrol,Manual,2023",100,100,100,100,97,100,3250000,2023,17380,2,0,26,481
"Honda BR-V i-VTEC S,Petrol,Automatic,2022",100,98,100,100,100,100,5700000,2022,9614,2,1,11,41
"KIA Sorento 2.4 FWD,Petrol,Automatic,2021",100,99,100,100,100,100,8300000,2021,5272,2,1,14,397
"Toyota Land Cruiser ZX Gasoline 3.5L,Petrol,Automatic,2022",100,99,100,100,100,100,79800000,2022,12380,2,1,27,279
"Proton X70 Premium FWD,Petrol,Automatic,2022",100,99,100,100,98,100,7250000,2022,11686,2,1,23,491
"Chery Tiggo 8 Pro 1.6 DEX Plus,Petrol,Automatic,2023",100,100,100,100,100,100,10300000,2023,634,2,1,4,439
"Hyundai Santa Fe Signature,Hybrid,Automatic,2023",100,98,100,100,100,100,15000000,2023,3051,1,1,12,380
"Honda Civic Oriel 1.8 i-VTEC CVT,Petrol,Automatic,2021",100,98,100,100,100,100,6800000,2021,6359,2,1,11,108
"KIA Sportage FWD,Petrol,Automatic,2022",100,99,100,100,97,100,7400000,2022,3955,2,1,14,413
"Honda Vezel e-HEV Play,Hybrid,Automatic,2021",100,99,100,100,100,100,14600000,2021,19469,1,1,11,459
"Toyota Corolla Altis X Automatic 1.6 Special Edition,Petrol,Automatic,2022",100,100,100,100,97,100,6950000,2022,2040,2,1,27,146
"Toyota Prado TX Limited 2.7,Petrol,Automatic,2019",100,100,100,100,100,100,34000000,2019,59723,2,1,27,345
"Toyota Prado TX 2.7,Petrol,Automatic,2018",100,99,100,100,100,100,27900000,2018,48356,2,1,27,338
"MG HS Trophy,Petrol,Automatic,2022",100,99,100,100,100,100,7600000,2022,367,2,1,15,243
"KIA Sorento 3.5 FWD,Petrol,Automatic,2022",100,100,100,100,100,100,8500000,2022,4268,2,1,14,400
"Honda HR-V VTi-S,Petrol,Automatic,2023",100,98,100,100,100,100,7900000,2023,93,2,1,11,234
"KIA Sportage AWD,Petrol,Automatic,2023",100,99,100,100,100,100,9100000,2023,11183,2,1,14,404
"Honda City 1.2L CVT,Petrol,Automatic,2023",100,100,100,100,100,100,5000000,2023,47,2,1,11,74
"Honda City 1.5L ASPIRE CVT,Petrol,Automatic,2022",100,99,100,100,100,100,5625000,2022,2850,2,1,11,83
"Proton Saga 1.3L Ace A/T,Petrol,Automatic,2023",100,100,100,100,100,100,3900000,2023,35,2,1,23,373
"Suzuki Alto VXL AGS,Petrol,Automatic,2022",100,99,100,100,100,100,3000000,2022,53,2,1,26,25
"Honda City 1.5L ASPIRE CVT,Petrol,Automatic,2022",100,100,100,100,100,100,5600000,2022,908,2,1,11,83
"Honda City 1.2L CVT,Petrol,Automatic,2021",100,99,100,100,100,100,4500000,2021,9250,2,1,11,74
"Hyundai Elantra GLS,Petrol,Automatic,2023",100,100,100,100,97,100,7450000,2023,1916,2,1,12,191
"Suzuki Wagon R AGS,Petrol,Automatic,2023",100,100,100,100,100,100,3600000,2023,72,2,1,26,473
"Toyota Yaris ATIV CVT 1.3,Petrol,Automatic,2023",100,100,100,100,100,100,5290000,2023,1390,2,1,27,495
"Toyota Yaris GLI CVT 1.3,Petrol,Automatic,2021",100,99,100,100,97,100,4300000,2021,757,2,1,27,505
"Honda Civic RS,Petrol,Automatic,2023",100,100,100,100,100,100,10000000,2023,44,2,1,11,115
"Toyota Yaris ATIV CVT 1.3,Petrol,Automatic,2021",100,99,100,100,100,100,4895000,2021,1261,2,1,27,495
"Proton Saga 1.3L Ace A/T,Petrol,Automatic,2023",100,100,100,100,100,100,3780000,2023,48,2,1,23,373
"Toyota Land Cruiser ZX Gasoline 3.5L,Petrol,Automatic,2023",100,99,100,100,100,100,86000000,2023,46,2,1,27,279
"Toyota Prado TX L Package 2.7,Petrol,Automatic,2019",100,100,100,100,100,100,34000000,2019,18117,2,1,27,341
"Peugeot 2008 Allure,Petrol,Automatic,2022",100,100,100,100,100,100,7300000,2022,3932,2,1,20,3
"KIA Sportage AWD,Petrol,Automatic,2022",100,100,100,100,100,100,8500000,2022,8159,2,1,14,404
"Peugeot 2008 Allure,Petrol,Automatic,2022",100,100,100,100,100,100,7200000,2022,4422,2,1,20,3
"Toyota Prado TX L Package 2.7,Petrol,Automatic,2018",100,100,100,100,100,100,32500000,2018,24329,2,1,27,341
"Suzuki Swift GL Manual,Petrol,Manual,2022",100,100,100,100,100,100,4150000,2022,2758,2,0,26,431
"Suzuki Wagon R VXR,Petrol,Manual,2023",100,100,100,100,100,100,3050000,2023,44,2,0,26,486
"Hyundai Elantra GL,Petrol,Automatic,2023",100,99,100,100,100,100,6900000,2023,183,2,1,12,189
"Chery Tiggo 8 Pro 1.6 DEX Plus,Petrol,Automatic,2022",100,100,100,100,100,100,9200000,2022,37409,2,1,4,439
"Proton X70 Premium FWD 2022,Petrol,Automatic,2022",97,92,100,100,90,100,6800000,2022,34895,2,1,23,492
"Hyundai Sonata 2.5 2022,Petrol,Automatic,2022",99,96,100,100,98,100,10900000,2022,16172,2,1,12,394
"Honda Civic Oriel 1.8 i-VTEC CVT 2021,Petrol,Automatic,2021",99,97,100,100,100,100,7300000,2021,22989,2,1,11,113
"Honda Civic Oriel 1.8 i-VTEC CVT 2020,Petrol,Automatic,2020",94,81,100,100,100,100,6600000,2020,22640,2,1,11,112
"Honda Civic Oriel 1.8 i-VTEC CVT 2020,Petrol,Automatic,2020",80,41,98,100,84,100,6000000,2020,41624,2,1,11,112
"Honda Civic Oriel 1.8 i-VTEC CVT 2019,Petrol,Automatic,2019",81,37,100,100,98,100,5200000,2019,27893,2,1,11,111
"Honda Civic Oriel 1.8 i-VTEC CVT 2021,Petrol,Automatic,2021",99,98,100,100,97,100,6950000,2021,14624,2,1,11,113
"Honda Civic Oriel 1.8 i-VTEC CVT 2019,Petrol,Automatic,2019",96,87,100,100,98,100,5750000,2019,69775,2,1,11,111
"Honda Civic Oriel 1.8 i-VTEC CVT 2021,Petrol,Automatic,2021",91,73,100,100,94,100,6700000,2021,34709,2,1,11,113
"Honda Civic Oriel 2022,Petrol,Automatic,2022",98,96,100,100,89,100,7725000,2022,33386,2,1,11,114
"Honda Civic Oriel 1.8 i-VTEC CVT 2020,Petrol,Automatic,2020",80,33,100,100,97,100,6000000,2020,36281,2,1,11,112
"Honda Civic Oriel 1.8 i-VTEC CVT 2021,Petrol,Automatic,2021",88,59,100,100,100,100,6900000,2021,18467,2,1,11,113
"Honda Civic Oriel 2022,Petrol,Automatic,2022",99,97,100,100,100,100,7775000,2022,20448,2,1,11,114
"Proton X70 Premium FWD 2022,Petrol,Automatic,2022",97,90,100,100,100,100,8800000,2022,7311,2,1,23,492
"Toyota Corolla Altis X Automatic 1.6 2021,Petrol,Automatic,2021",84,49,100,100,97,100,5500000,2021,81449,2,1,27,144
"Honda Civic Oriel 1.8 i-VTEC CVT 2019,Petrol,Automatic,2019",89,68,98,100,90,100,5500000,2019,60294,2,1,11,111
"Honda Civic Oriel 1.8 i-VTEC CVT 2020,Petrol,Automatic,2020",92,72,100,100,100,100,6200000,2020,58786,2,1,11,112
"Toyota Corolla Altis X Automatic 1.6 2021,Petrol,Automatic,2021",99,96,100,100,97,100,6100000,2021,1577,2,1,27,144
"Peugeot 2008 Allure 2022,Petrol,Automatic,2022",99,99,100,100,100,100,7000000,2022,12301,2,1,20,4
"Honda Civic Oriel 1.8 i-VTEC CVT 2021,Petrol,Automatic,2021",100,98,100,100,100,100,6800000,2021,6359,2,1,11,113
"Honda Civic Oriel 1.8 i-VTEC CVT 2021,Petrol,Automatic,2021",95,87,100,100,88,100,6900000,2021,13662,2,1,11,113
"Honda Civic Oriel 1.8 i-VTEC CVT 2021,Petrol,Automatic,2021",96,88,100,100,98,100,6500000,2021,47523,2,1,11,113
"KIA Picanto 1.0 AT 2021,Petrol,Automatic,2021",96,86,100,100,97,100,3000000,2021,5224,2,1,14,329
"Toyota Corolla Altis X Automatic 1.6 2021,Petrol,Automatic,2021",97,92,100,100,90,100,5600000,2021,28180,2,1,27,144
"KIA Sportage AWD 2021,Petrol,Automatic,2021",99,98,100,100,97,100,7600000,2021,18071,2,1,14,407
"KIA Sportage AWD 2021,Petrol,Automatic,2021",97,94,100,100,93,100,7200000,2021,24316,2,1,14,407
"KIA Picanto 1.0 AT 2021,Petrol,Automatic,2021",99,97,100,100,100,100,3700000,2021,8490,2,1,14,329
"Peugeot 2008 Allure 2022,Petrol,Automatic,2022",100,100,100,100,100,100,7300000,2022,3932,2,1,20,4
"Honda Civic Oriel 1.8 i-VTEC CVT 2020,Petrol,Automatic,2020",96,85,100,100,100,100,6150000,2020,61174,2,1,11,112
"KIA Sportage AWD 2021,Petrol,Automatic,2021",96,89,100,100,98,100,6990000,2021,31064,2,1,14,407
"Peugeot 2008 Allure 2022,Petrol,Automatic,2022",100,100,100,100,100,100,6900000,2022,10878,2,1,20,4
"Honda Civic Oriel 1.8 i-VTEC CVT 2020,Petrol,Automatic,2020",80,41,98,100,84,100,5800000,2020,41624,2,1,11,112
"Honda Civic Oriel 1.8 i-VTEC CVT 2021,Petrol,Automatic,2021",91,70,99,100,98,100,6300000,2021,95731,2,1,11,113
"Peugeot 2008 Allure 2022,Petrol,Automatic,2022",100,100,100,100,100,100,6700000,2022,25992,2,1,20,4
"KIA Sportage AWD 2021,Petrol,Automatic,2021",99,98,100,100,97,100,7600000,2021,18071,2,1,14,407
"Peugeot 2008 Allure 2022,Petrol,Automatic,2022",98,94,100,100,100,100,6950000,2022,15959,2,1,20,4
"Honda Civic Oriel 1.8 i-VTEC CVT 2021,Petrol,Automatic,2021",94,81,100,100,98,100,7600000,2021,22328,2,1,11,113
"Proton X70 Premium FWD 2022,Petrol,Automatic,2022",99,96,100,100,100,100,8400000,2022,3503,2,1,23,492
"Toyota Corolla Altis X Automatic 1.6 2021,Petrol,Automatic,2021",89,67,100,100,90,100,5500000,2021,77535,2,1,27,144
"Honda Civic Oriel 1.8 i-VTEC CVT 2020,Petrol,Automatic,2020",83,47,100,100,95,100,5800000,2020,87950,2,1,11,112
"Honda Civic Oriel 1.8 i-VTEC CVT 2021,Petrol,Automatic,2021",99,97,100,100,100,100,7300000,2021,22989,2,1,11,113
"KIA Sportage AWD 2021,Petrol,Automatic,2021",97,91,100,100,98,100,7800000,2021,26578,2,1,14,407
"Proton X70 Premium FWD 2022,Petrol,Automatic,2022",97,92,100,100,90,100,6800000,2022,34895,2,1,23,492
"KIA Picanto 1.0 AT 2021,Petrol,Automatic,2021",95,85,100,100,94,100,3540000,2021,3757,2,1,14,329
"Honda Civic Oriel 2022,Petrol,Automatic,2022",94,81,100,100,100,100,8000000,2022,5723,2,1,11,114
"KIA Sportage AWD 2021,Petrol,Automatic,2021",97,92,100,100,97,100,7600000,2021,34369,2,1,14,407
"Hyundai Sonata 2.5 2022,Petrol,Automatic,2022",99,96,100,100,98,100,10900000,2022,16172,2,1,12,394
"Honda Civic Oriel 1.8 i-VTEC CVT 2020,Petrol,Automatic,2020",80,33,100,100,97,100,6000000,2020,36281,2,1,11,112
"Honda Civic Oriel 2022,Petrol,Automatic,2022",98,96,100,100,89,100,7725000,2022,33386,2,1,11,114
"Honda Civic Oriel 2022,Petrol,Automatic,2022",99,97,100,100,100,100,7775000,2022,20448,2,1,11,114
"Honda Civic Oriel 1.8 i-VTEC CVT 2020,Petrol,Automatic,2020",95,88,99,100,92,100,6400000,2020,90742,2,1,11,112
"Proton X70 Premium FWD 2022,Petrol,Automatic,2022",100,99,100,100,98,100,6950000,2022,11686,2,1,23,492
"Honda Civic Oriel 1.8 i-VTEC CVT 2019,Petrol,Automatic,2019",89,68,98,100,90,100,5300000,2019,60294,2,1,11,111
"Proton X70 Premium FWD 2022,Petrol,Automatic,2022",97,90,100,100,100,100,8800000,2022,7311,2,1,23,492
"Honda Civic Oriel 1.8 i-VTEC CVT 2021,Petrol,Automatic,2021",88,59,100,100,100,100,6900000,2021,18467,2,1,11,113
"KIA Sportage AWD 2021,Petrol,Automatic,2021",97,94,100,100,93,100,7200000,2021,24316,2,1,14,407
"Toyota Corolla Altis X Automatic 1.6 2021,Petrol,Automatic,2021",96,88,100,100,97,100,5400000,2021,54618,2,1,27,144
"Honda Civic Oriel 1.8 i-VTEC CVT 2021,Petrol,Automatic,2021",91,73,100,100,94,100,6700000,2021,34709,2,1,11,113
"Hyundai Sonata 2.5 2022,Petrol,Automatic,2022",98,95,100,100,100,100,10400000,2022,11867,2,1,12,394
"Honda Civic Oriel 1.8 i-VTEC CVT 2020,Petrol,Automatic,2020",94,81,100,100,100,100,6600000,2020,22640,2,1,11,112
"Honda Civic Oriel 1.8 i-VTEC CVT 2019,Petrol,Automatic,2019",96,87,100,100,98,100,5750000,2019,69775,2,1,11,111
"Honda Civic Oriel 1.8 i-VTEC CVT 2021,Petrol,Automatic,2021",99,98,100,100,97,100,6950000,2021,14624,2,1,11,113
"Honda Civic Oriel 1.8 i-VTEC CVT 2019,Petrol,Automatic,2019",81,37,100,100,98,100,5200000,2019,27893,2,1,11,111
"Honda Civic Oriel 1.8 i-VTEC CVT 2021,Petrol,Automatic,2021",95,87,100,100,88,100,6900000,2021,13662,2,1,11,113
"KIA Picanto 1.0 AT 2021,Petrol,Automatic,2021",90,69,100,100,97,100,3100000,2021,35065,2,1,14,329
"Honda Civic Oriel 1.8 i-VTEC CVT 2021,Petrol,Automatic,2021",96,88,100,100,98,100,6500000,2021,47523,2,1,11,113
"KIA Picanto 1.0 AT 2021,Petrol,Automatic,2021",96,86,100,100,97,100,3000000,2021,5224,2,1,14,329
"Toyota Corolla Altis X Automatic 1.6 2021,Petrol,Automatic,2021",97,92,100,100,90,100,5600000,2021,28180,2,1,27,144
"Toyota Corolla Altis X Automatic 1.6 2021,Petrol,Automatic,2021",95,98,100,100,97,100,5800000,2021,27858,2,1,27,144
